Loyalty Number,Segment_Name,Risk_Level,Churn_Prob,CLV,Revenue_At_Risk,Recommended_Action,Months_Since_Last_Active,Flights_6M,Points_6M
784113,Champions,Low,0.0055330866,5016.64,27.757503569275144,Routine: Standard newsletter + rewards update,0.0,2.0,3449.0
784185,Champions,Low,0.0053722216,2604.85,13.993831386929378,Routine: Standard newsletter + rewards update,0.0,13.0,20486.0
784271,Champions,Low,0.033129886,6943.56,230.03934979498388,Routine: Standard newsletter + rewards update,2.033333333333333,4.0,7270.0
784356,Dormant Members,Low,0.013328465,5508.32,73.41744868606328,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,3.0,3077.0
784380,Dormant Members,Low,0.007257925,2396.22,17.391584757948294,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
784490,Champions,Low,0.0048785256,22855.61,111.50167899576016,Routine: Standard newsletter + rewards update,0.0,12.0,17467.0
784537,Champions,Low,0.009403479,4860.58,45.70636334570125,Routine: Standard newsletter + rewards update,1.0333333333333334,11.0,15676.0
784570,Dormant Members,Low,0.009838984,5169.5,50.862629586365074,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,5.0,9529.0
784597,Dormant Members,Critical,0.9998473,32098.32,32093.41835864067,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
784608,Champions,Low,0.010651119,8793.52,93.66082841813564,Routine: Standard newsletter + rewards update,1.0333333333333334,11.0,18881.0
784710,Champions,Low,0.008418226,20700.86,174.26451131781565,Routine: Standard newsletter + rewards update,0.0,20.0,24510.0
784782,Champions,Low,0.0064231195,14120.04,90.69470363751054,Routine: Standard newsletter + rewards update,0.0,12.0,20939.0
784787,Dormant Members,Critical,0.99987733,4674.71,4674.136570345164,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
784804,Dormant Members,Low,0.0145712495,4250.28,61.93189026117325,Re-Engagement: Points expiry reminder + transfer partner offer,1.0333333333333334,7.0,9721.0
784838,Champions,Low,0.010725403,4858.07,52.10475954597816,Routine: Standard newsletter + rewards update,0.0,11.0,18910.0
784847,Champions,Low,0.019316832,11277.72,217.8498181130737,Routine: Standard newsletter + rewards update,1.0333333333333334,12.0,17225.0
784945,Champions,Low,0.021585407,5228.92,112.86836498759688,Routine: Standard newsletter + rewards update,0.0,1.0,1079.0
784946,Champions,Low,0.005739314,2555.52,14.66693175405264,Routine: Standard newsletter + rewards update,0.0,6.0,6426.0
784962,Champions,Low,0.00782579,5860.02,45.85928575839848,Routine: Standard newsletter + rewards update,0.0,7.0,10134.0
785076,Champions,Low,0.006580981,2519.92,16.58354554142803,Routine: Standard newsletter + rewards update,0.0,8.0,8374.0
785114,Champions,Low,0.011412291,3534.34,40.33491606485099,Routine: Standard newsletter + rewards update,1.0333333333333334,12.0,12330.0
785129,Dormant Members,Low,0.01230533,10700.5,131.67317889025435,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
785185,Dormant Members,Low,0.00894606,5213.37,46.639121880596505,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,4.0,8012.0
785223,Champions,Low,0.010354857,3796.55,39.31273219329305,Routine: Standard newsletter + rewards update,0.0,8.0,16556.0
785389,Dormant Members,Critical,0.9998927,20467.72,20465.52405187607,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
785398,Champions,Low,0.010666381,2450.88,26.142018974125385,Routine: Standard newsletter + rewards update,1.0333333333333334,14.0,21762.0
785738,Champions,Low,0.0067946347,6369.26,43.27679526918568,Routine: Standard newsletter + rewards update,0.0,5.0,3984.0
785826,Champions,Low,0.005153295,8087.22,41.6758313471172,Routine: Standard newsletter + rewards update,0.0,10.0,14558.0
785836,Champions,Low,0.018023642,4938.89,89.01678415091709,Routine: Standard newsletter + rewards update,1.0333333333333334,8.0,9255.0
785965,Dormant Members,Low,0.018899709,2989.91,56.508428895175456,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
785992,Champions,Low,0.016374884,10408.97,170.44567811308428,Routine: Standard newsletter + rewards update,1.0333333333333334,9.0,12191.0
786230,At-Risk Loyalists,Critical,0.96877295,7635.88,7397.433976557255,Targeted Retention: Double points campaign for next 3 flights,16.166666666666668,0.0,0.0
786255,Champions,Low,0.015890501,12313.16,195.66228670567276,Routine: Standard newsletter + rewards update,0.0,8.0,5815.0
786287,Champions,Low,0.0052234894,8200.79,42.83673936166801,Routine: Standard newsletter + rewards update,0.0,17.0,56757.0
786330,Dormant Members,Critical,0.99984777,2415.06,2414.692354781628,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
786391,Champions,Low,0.029071087,3230.58,93.9164722974971,Routine: Standard newsletter + rewards update,3.066666666666667,11.0,17227.0
786442,Champions,Low,0.06599125,39561.08,2610.6852258121967,Routine: Standard newsletter + rewards update,3.066666666666667,7.0,14987.0
786525,Champions,Low,0.014744739,5279.48,77.844554910101,Routine: Standard newsletter + rewards update,0.0,14.0,19744.0
786613,Champions,Low,0.00372118,5256.92,19.561945072915407,Routine: Standard newsletter + rewards update,0.0,7.0,10620.0
786624,Champions,Low,0.0054089134,7750.12,41.919727631080896,Routine: Standard newsletter + rewards update,0.0,7.0,10779.0
786703,Champions,Low,0.024696536,4250.28,104.96719456940887,Routine: Standard newsletter + rewards update,2.033333333333333,4.0,7552.0
786709,Champions,Low,0.007996372,2443.93,19.542573292991147,Routine: Standard newsletter + rewards update,0.0,10.0,18542.0
786710,Champions,Low,0.004595698,8377.5,38.50045880069956,Routine: Standard newsletter + rewards update,0.0,9.0,11380.0
786827,Dormant Members,Low,0.023623556,2402.17,56.74779727309942,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,4.0,7764.0
786966,At-Risk Loyalists,Critical,0.9236896,2719.51,2511.9831144452096,Targeted Retention: Double points campaign for next 3 flights,7.066666666666666,0.0,0.0
787001,Champions,Low,0.007425522,7890.6,58.59182362547145,Routine: Standard newsletter + rewards update,0.0,4.0,5132.0
787018,Dormant Members,Critical,0.9998882,10787.12,10785.913802433017,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
787086,Dormant Members,Low,0.08703686,4305.81,374.76419494226576,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,5.0,4554.0
787172,Dormant Members,Critical,0.9998871,5113.87,5113.292689093351,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
787249,Dormant Members,Critical,0.9998735,7591.83,7590.869777323008,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
787276,Champions,Low,0.0062480443,10633.5,66.4385792312678,Routine: Standard newsletter + rewards update,0.0,14.0,26773.0
787277,Dormant Members,Low,0.03033406,4419.12,134.04984746664763,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
787322,Dormant Members,Critical,0.9996389,5409.96,5408.006544928551,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
787416,Champions,Low,0.008030596,4330.39,34.77561343175359,Routine: Standard newsletter + rewards update,0.0,12.0,14121.0
787472,Champions,Low,0.028040672,4506.66,126.36977361861616,Routine: Standard newsletter + rewards update,0.0,12.0,20788.0
787525,Champions,Low,0.012530049,5372.91,67.32282723354176,Routine: Standard newsletter + rewards update,0.0,9.0,12740.0
787548,Champions,Low,0.007324671,2638.14,19.323507306883112,Routine: Standard newsletter + rewards update,0.0,14.0,19055.0
787571,At-Risk Loyalists,Critical,0.9904047,3309.12,3277.3680838394166,Targeted Retention: Double points campaign for next 3 flights,12.166666666666666,0.0,0.0
787606,Champions,Low,0.013996326,3588.93,50.23183557962067,Routine: Standard newsletter + rewards update,1.0333333333333334,13.0,13615.0
787625,Champions,Low,0.016906328,2345.08,39.64669283717871,Routine: Standard newsletter + rewards update,0.0,7.0,12313.0
787651,Dormant Members,Critical,0.99964595,5439.8,5437.874030160904,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
787660,Champions,Low,0.009275534,22800.54,211.48718832587824,Routine: Standard newsletter + rewards update,0.0,9.0,13725.0
787763,Champions,Low,0.007515918,6883.67,51.73709924396593,Routine: Standard newsletter + rewards update,0.0,11.0,16313.0
787833,Champions,Low,0.013274493,2389.98,31.72577205341309,Routine: Standard newsletter + rewards update,0.0,5.0,8361.0
787875,Champions,Low,0.006376739,11490.34,73.270900645582,Routine: Standard newsletter + rewards update,0.0,7.0,10326.0
787899,Dormant Members,Critical,0.99981576,9106.87,9105.192168876529,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
787911,Dormant Members,Critical,0.99987566,6874.85,6873.995213538408,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
788001,Champions,Low,0.0085748425,13450.96,115.33986314229666,Routine: Standard newsletter + rewards update,0.0,10.0,12811.0
788091,Champions,Low,0.010953262,3387.2,37.10089056491852,Routine: Standard newsletter + rewards update,1.0333333333333334,6.0,7016.0
788159,Champions,Low,0.019813407,5375.84,106.51370702922344,Routine: Standard newsletter + rewards update,1.0333333333333334,16.0,19493.0
788217,Champions,Low,0.009938057,10148.42,100.85557216493412,Routine: Standard newsletter + rewards update,1.0333333333333334,8.0,17304.0
788283,At-Risk Loyalists,Critical,0.9834541,2312.33,2274.070438102484,Targeted Retention: Double points campaign for next 3 flights,16.166666666666668,0.0,0.0
788292,Champions,Low,0.007000026,11140.3,77.98238772540353,Routine: Standard newsletter + rewards update,0.0,9.0,15130.0
788325,Dormant Members,Low,0.008581716,10498.93,90.09883174180054,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,6.0,9196.0
788332,Champions,Low,0.013011192,4738.99,61.65990864149295,Routine: Standard newsletter + rewards update,0.0,0.0,0.0
788354,Champions,Low,0.01453243,6488.9,94.29948565941304,Routine: Standard newsletter + rewards update,0.0,8.0,8583.0
788407,Dormant Members,Critical,0.94989014,4582.65,4353.014035034179,Win-Back Campaign: 50% fare discount + reactivation bonus miles,8.1,0.0,0.0
788460,At-Risk Loyalists,Low,0.117122516,4930.95,577.52527044788,Routine: Standard newsletter + rewards update,4.0,8.0,9650.0
788515,Champions,Low,0.008743652,6729.87,58.84364224481397,Routine: Standard newsletter + rewards update,0.0,4.0,5978.0
788555,Dormant Members,Critical,0.9995161,8456.46,8452.368168418407,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
788759,Champions,Low,0.010567945,3508.57,37.078376290993766,Routine: Standard newsletter + rewards update,1.0333333333333334,8.0,9751.0
788870,Champions,Low,0.006232136,10097.2,62.92712290398777,Routine: Standard newsletter + rewards update,0.0,15.0,22955.0
788947,Champions,Low,0.004260261,2558.76,10.900985634494576,Routine: Standard newsletter + rewards update,0.0,14.0,21262.0
788997,Champions,Low,0.007729732,12232.78,94.556110596722,Routine: Standard newsletter + rewards update,0.0,2.0,3481.0
789001,Champions,Low,0.009351317,13092.59,122.43295733910054,Routine: Standard newsletter + rewards update,0.0,6.0,13077.0
789004,Champions,Low,0.01509013,3401.88,51.3348123613,Routine: Standard newsletter + rewards update,1.0333333333333334,8.0,11146.0
789052,Champions,Low,0.01777924,2917.54,51.87164499197155,Routine: Standard newsletter + rewards update,1.0333333333333334,10.0,11338.0
789057,Dormant Members,Low,0.022591423,9384.65,212.0126001400873,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
789120,Champions,Low,0.0062214104,14517.44,90.31895151123403,Routine: Standard newsletter + rewards update,0.0,8.0,7887.0
789148,Champions,Low,0.007935258,7422.19,58.89698981812224,Routine: Standard newsletter + rewards update,0.0,7.0,7678.0
789149,Champions,Low,0.00650325,21101.21,137.2264435998304,Routine: Standard newsletter + rewards update,0.0,13.0,23471.0
789157,Dormant Members,Low,0.063837916,3995.36,255.05545470714569,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
789190,Champions,Low,0.023142418,3824.43,88.50655726181343,Routine: Standard newsletter + rewards update,3.066666666666667,1.0,1259.0
789206,Champions,Low,0.006197253,7996.6,49.55695155235008,Routine: Standard newsletter + rewards update,0.0,7.0,11946.0
789288,At-Risk Loyalists,Critical,0.9830246,2472.47,2430.4988257598875,Targeted Retention: Double points campaign for next 3 flights,10.133333333333333,0.0,0.0
789303,Champions,Low,0.011807722,4876.47,57.58000229406171,Routine: Standard newsletter + rewards update,0.0,9.0,15949.0
789421,Dormant Members,Low,0.012109093,4217.86,51.07446055337786,Re-Engagement: Points expiry reminder + transfer partner offer,1.0333333333333334,13.0,20483.0
789431,Dormant Members,Critical,0.99933594,2430.8,2429.1858142614365,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
789444,Champions,Low,0.009727153,5049.12,49.11356273397803,Routine: Standard newsletter + rewards update,0.0,6.0,9868.0
789465,Dormant Members,Low,0.024234224,4322.24,104.74613282084464,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
789573,Champions,Low,0.02098139,15306.13,321.1438833675161,Routine: Standard newsletter + rewards update,2.033333333333333,4.0,7660.0
789624,Champions,Low,0.010120094,3350.24,33.90474312782288,Routine: Standard newsletter + rewards update,1.0333333333333334,5.0,7287.0
789797,Champions,Low,0.013350751,3788.81,50.58345984723419,Routine: Standard newsletter + rewards update,1.0333333333333334,11.0,13278.0
789826,Champions,Low,0.039000772,5394.7,210.39746438339355,Routine: Standard newsletter + rewards update,3.066666666666667,10.0,13105.0
789859,Champions,Low,0.0033323648,3713.79,12.375703213834203,Routine: Standard newsletter + rewards update,0.0,9.0,12238.0
789892,Champions,Low,0.0102613885,12174.59,124.92819776421412,Routine: Standard newsletter + rewards update,0.0,10.0,12854.0
789932,Champions,Low,0.0069652763,5392.5,37.56025255308487,Routine: Standard newsletter + rewards update,1.0333333333333334,25.0,74137.5
790008,Champions,Low,0.014899194,26197.41,390.32030018985273,Routine: Standard newsletter + rewards update,1.0333333333333334,5.0,11078.0
790089,Champions,Low,0.0121994475,2448.81,29.87412900866009,Routine: Standard newsletter + rewards update,1.0333333333333334,4.0,6818.0
790094,Dormant Members,Low,0.035180233,2451.99,86.26158054091036,Re-Engagement: Points expiry reminder + transfer partner offer,3.066666666666667,5.0,4158.0
790123,Champions,Low,0.013647852,3479.26,47.48442716915161,Routine: Standard newsletter + rewards update,1.0333333333333334,12.0,24464.0
790165,Champions,Low,0.008459027,21423.64,181.2231475972012,Routine: Standard newsletter + rewards update,0.0,10.0,13075.0
790178,Champions,Low,0.0054379366,12883.12,70.05759020596743,Routine: Standard newsletter + rewards update,0.0,18.0,31110.0
790240,Champions,Low,0.008579031,3074.11,26.37288385912776,Routine: Standard newsletter + rewards update,0.0,8.0,13867.0
790287,Dormant Members,Low,0.101017736,4770.98,481.9535976170003,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,11.0,13964.0
790303,Champions,Low,0.02833555,3490.03,98.89192235840486,Routine: Standard newsletter + rewards update,2.033333333333333,8.0,13449.0
790341,Champions,Low,0.0069926577,3237.5,22.63872920302674,Routine: Standard newsletter + rewards update,0.0,7.0,7262.0
790346,Dormant Members,Low,0.00785574,6326.68,49.700755520872775,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
790366,Dormant Members,Critical,0.99983525,2671.3,2670.8599107027057,Re-Engagement: Points expiry reminder + transfer partner offer,0.0,0.0,0.0
790450,Champions,Low,0.008282131,6470.54,53.58985722977668,Routine: Standard newsletter + rewards update,1.0333333333333334,13.0,17375.0
790475,Champions,Low,0.015547332,12913.5,200.77047635195777,Routine: Standard newsletter + rewards update,2.033333333333333,6.0,8586.0
790649,Champions,Low,0.011755326,5389.5,63.35532856872305,Routine: Standard newsletter + rewards update,1.0333333333333334,10.0,11385.0
